Screen Name,Name,Description,URL,Location,Time Zone,Number of Tweets,Followers Count,Following ,Listed
@dkhos,dara khosrowshahi,"CEO, Expedia Inc.; travel and sci-fi geek.",,,Pacific Time (US & Canada),166,15223,394,109
@ericdibenedetto,Eric Di Benedetto,"Professional Angel Investor in Financial Technology: Lending Club, Sentient Technologies, PeerIQ, Xactly Corp, Clairmail (Monitise), Signio (PayPal)...",http://t.co/x6G7r1D8ud,San Francisco Bay Area,Pacific Time (US & Canada),3746,875,1049,72
@rehundt,Reed Hundt,I am CEO of CGC. We provide free consulting services to governments that want clean energy cheaper. I also represent firms at the FCC.,http://t.co/I7WUBJO0fz,"Washington, DC",Eastern Time (US & Canada),554,1049,437,56
@stevegarfield,Steve Garfield,"Writer, Photographer, Traveler. Founder: Boston Media Makers / Videoblogging Pioneer / Investor / Humorist / Owner: @LordHoboBrewing @MBofBurlington",https://t.co/3u8SI0hMT2,Boston,Eastern Time (US & Canada),104602,34704,31084,2825
@ksub15,Krishna Subramanian,"Changing the advertising world: Mobclix Co-Founder, Velti CMO, BlueLithium Co-founder, Burrp - Co-Founder, all things mobile (apps, ads, analytics)",http://t.co/Ihx8PrJSSx,"San Francisco, CA",Pacific Time (US & Canada),1064,14807,629,158
@lunk18,Jeff Lunsford,"@Tealium, @nCino, @PraesidioInc, WebSideStory (now @Adobe), TogetherSoft (@BorlandSoftware), S1 (@ACI_Worldwide), F/A-18s @USNavy CompSci @GeorgiaTech",https://t.co/e68DgtBSKu,"Rancho Santa Fe, CA",Pacific Time (US & Canada),577,621,383,46
@eatokra,Cotter Cunningham,RetailMeNot CEO,http://t.co/oknCPUDQSP,"Austin, TX",Central Time (US & Canada),1475,1161,245,75
@benjaminjoffe,Benjamin Joffe,"GP @ HAX | We invested in over 100 IoT startups | Digital Naturalist, Speaker, Writer | 16y in Asia | ben [at] https://t.co/lXpoI1qa5e",https://t.co/G7tCNIdcHa,"HK, Shenzhen, Asia, World",Berlin,5505,4814,1009,481
@lightspeedvp,Lightspeed,"Early stage investors in enterprise, consumer - @jeremysliew @jvrionis @barryeggers @peterlsvp @bsomaia @arifj @ravi_lsvp @chrisschaepe @wakohler @nakul",https://t.co/QavsS3BFdB,"Silicon Valley, CA",Pacific Time (US & Canada),2836,6099,779,293
@jermyap,Jeremy Yap,meeting startups / fighting jet-lag,,,Amsterdam,255,595,471,58
@jencarolan,Jennifer Carolan,,,,,324,997,729,53
@RossInAustin,Ross Buhrdorf,I'm a life long entrepreneur and angel investor. I am an investor in Capital Factory- one of the top incubators for young startups in the county.,http://t.co/zoCDsKbsVF,"Austin, Texas",Central Time (US & Canada),35,353,9,45
@JonathanGovette,Jonathan Govette,,,,,1,20,4,1
@neilc122,Neil Chheda,"zynga product manager, seed-stage investor",http://t.co/rBSD9ynQ,"Boston, MA",,123,332,280,33
@ethan_anderson,Ethan R Anderson,"Founder/CEO of MyTime, book open appointments for any local service! Previously, Co-Founder/CEO Redbeacon (TC50 winner), PM at Google, McKinsey Consultant",http://t.co/oHKunbSmMk,"San Francisco, CA",Pacific Time (US & Canada),2407,2346,445,175
@staenman,jon staenberg,omaha meets seattle going to mendoza,http://t.co/d1kEFefmi9,seattle,Pacific Time (US & Canada),1880,2132,1429,91
@ZelkovaVC,Jay Levy,"Jay Levy, Early Stage VC, Lover of SaaS and Charts & Graphs",http://t.co/gqPOanTpAN,"New York, NY",Eastern Time (US & Canada),6005,8656,3839,659
@randyhaykin,Randy Haykin,"Gratitude Network partner, Outlook Ventures founder, angel investor, professor (UC Berkeley Haas) - innovation meets social venture.",http://t.co/W4lj8IPOAY,USA,Pacific Time (US & Canada),638,2808,2153,199
@nireyal,Nir Eyal,"I work on, write, and teach about products that move people. Author of Hooked: How to Build Habit-Forming Products https://t.co/5P2EC4VcvL",https://t.co/2YxagrX39k,,Alaska,23239,35120,414,1644
@agentbillo,billo,"present: CTO @ https://t.co/2yhSXoNriW 
past: CMU Interleaf Intuit https://t.co/QaurJP6wsk",http://t.co/WLR1SKIRsG,Massachusetts,Eastern Time (US & Canada),1959,587,721,30
@kurtabra,Kurt Abrahamson,CEO ShareThis; formerly Social Media Networks; Google and Jupiter Communications; father to four; husband to one,http://t.co/aVt80lEoxL,"Palo Alto, CA",Pacific Time (US & Canada),1031,1088,162,40
@johnhering,johnhering,founder & executive chairman @lookout,http://t.co/hvRbhBQhHH,"San Francisco, Los Angeles",Pacific Time (US & Canada),3896,12355,327,125
@JamieSiminoff,JamieSiminoff,maker of the worlds greatest doorbell. http://t.co/7C5zuDkxg5,http://t.co/g4dYP6KOD3,"Santa Monica, CA",Eastern Time (US & Canada),247,1127,91,75
@mpanesis,Michael Panesis,,http://t.co/NbPhuZSscV,"Camarillo, CA",Pacific Time (US & Canada),2157,976,510,45
@PeterGuber,Peter Guber,"CEO Mandalay; Owner NBA’s Golden State Warriors; Owner Los Angeles Dodgers; Owner LA Football Club (MLS); Prod.-Rain Man, Batman; Tell to Win: #1 NYT bestseller",http://t.co/FOviuR88Z5,"Los Angeles, CA",Eastern Time (US & Canada),7227,39269,269,1544
@joelyarmon,Joel Yarmon,Seed Adventure Capital,,,London,47,1669,171,159
@mbmccall,Matt McCall,"venturesome, chicago, los angeles, venture caputal, Pritzker Group Venture Capital",http://t.co/QshFCBIUkY,"Chicago, IL",Central Time (US & Canada),103,612,5,41
@mboverell,Michael Overell,Cofounder and CEO @RecruitLoop - the marketplace for Elastic Recruiting with expert recruiters and sourcers on-demand.,http://t.co/etOT2PYAbA,San Francisco,Sydney,2539,12106,10254,232
@bgoldberg,Bryan Goldberg,Founder @Bustle // Founder @BleacherReport // Writer @PandoDaily,http://t.co/LAd647OCLc,New York + San Francisco,Pacific Time (US & Canada),986,4666,65,217
@marcusogawa,Marcus Ogawa,"I'm huge, a geek, and an early stage venture capitalist. I love entrepreneuralism, classical mythology, board gaming and technology.",https://t.co/Le61EU9w8U,Silicon Valley,Pacific Time (US & Canada),1754,2530,389,190
@jjbeshara,James Beshara,ceo @tilt. grateful.,,,Central Time (US & Canada),2711,4197,11,145
@davidwadler,David Wadler,Software/Digital Media Entrepreneur and Executive. Working on startup #2.,https://t.co/0RhJkSn8yt,"New York, NY",Eastern Time (US & Canada),90,269,252,10
@Michael_Eisner,Michael Eisner,"Retired Chair and CEO of Walt Disney:
Former President, Paramount Pictures Corp:
Former Head of West Coast, ABC Television Network",http://t.co/aK0IzCrFKy,"Los Angeles, California",Pacific Time (US & Canada),1657,11491,558,206
@peterboboff,Peter Boboff,"Partner at Transmedia Capital,  San Francisco. Love tech, food, wine, skiing & fly-fishing.",http://t.co/fjRvw2kYMH,San Francisco,Pacific Time (US & Canada),670,552,313,62
@joelhyatt,Joel Hyatt,"Chairman, CEO and Co-founder of Globality; Co-founder and former CEO of Current Media; co-founder and former CEO of Hyatt Legal Plans.",,San Francisco,Alaska,31,687,53,42
@ongjulian,Julian Ong,,,"Melbourne, Australia",Hawaii,2692,683,910,21
@W_ScottWeiss,Scott Weiss,General Partner at Andreessen Horowitz.,,,,652,10655,153,431
@andrewframe,andrewframe,,,"West Coast, USA",Pacific Time (US & Canada),2,299,18,2
@arainert,Alex Rainert,"Helping bring people closer together as VP of Product @nucleus_life. Former Head of Product @foursquare. Husband, father, runner, Liverpool fan, easy laugh.",https://t.co/3NXzN7yZH4,New York,Eastern Time (US & Canada),38012,9099,563,740
@moneyball,Steve Lee,Aspiring triathlete. Angel Investor. Previously Product Director at Google.,,SF,Pacific Time (US & Canada),1628,4079,388,184
@KenFox_NYC,Ken Fox,entrepreneur and investor,http://t.co/JsJVy0EXEw,New York City,Central Time (US & Canada),256,459,520,26
@dan_guo,Dan Guo,,,,,25,12,28,0
@dnesamoney,Diaz Nesamoney,"CEO of @Jivox, #DigitalAdvertising enthusiast, frequent flier. Author of Personalized Digital Advertising http://t.co/guwgJEO8Wg",http://t.co/OMtRFQ9bN7,CA,,276,132,108,31
@ScottTannen,Scott Tannen,Founder of @BollandBranch - Entrepreneur.,https://t.co/3hQYRzfDxZ,"Chatham, NJ",Eastern Time (US & Canada),3604,738,804,24
@robertherjavec,Robert Herjavec,Dad. Founder of Herjavec Group. Shark on ABC's Shark Tank. Author of You Don't Have to Be a Shark: Creating Your Own Success,https://t.co/AP1K6zyhnO,Wherever I need to be.,Quito,11305,535111,200,3844
@eliaw,Eric Liaw,,,"San Francisco, CA",,78,251,215,14
@aaronbird,Aaron Bird,"Co-Founder & Full Stack CEO @bizible, the B2B marketing attribution company. Uniting marketing & sales one company at a time. We call it #pipelinemarketing",http://t.co/r4W5IzcEsZ,"Queen Anne, Seattle, Cascadia",Pacific Time (US & Canada),2435,1591,682,111
@chudson,Charles Hudson,"Managing Partner @PrecursorVC. Venture Partner at @SoftTechVC. Inner Mission dweller. Tigers, Lions, Red Wings, Pistons fan.",http://t.co/X7w7iRXwY4,,Pacific Time (US & Canada),5773,15599,2100,936
@reverbdotcom,Reverb,"http://t.co/XCDdhQ87jv is the ultimate marketplace for musicians. Browse thousands of listings for instruments, or post your own gear for sale.",http://t.co/pM2D56k6dk,"Chicago, IL",,7073,34879,1643,180
@novaspivack,Nova Spivack,"CEO of https://t.co/B0jJPsC5TX - Serial entrepreneur / tech futurist in Los Angeles: big data, analytics, cognitive computing. Bio: https://t.co/K2W6boiNUQ",http://t.co/m8DNNv8fqo,"ÜT: 37.487056,-122.229551",Pacific Time (US & Canada),8245,40755,646,1608
@mike_roth,Mike Rothenberg,Please use @RothVentures for all things Mike or RV related,http://t.co/LPTQSvatAI,"San Francisco, CA",Pacific Time (US & Canada),5,993,280,17
@SeanEllis,Sean Ellis,"Key early growth/marketing exec @ Dropbox, Eventbrite, Lookout, LogMeIn (IPO), and Uproar (IPO). Then CEO/founder @ Qualaroo. Now CEO/Founder @ GrowthHackers.",http://t.co/VnbuG6ZgOZ,Newport Beach / San Francisco,Pacific Time (US & Canada),24114,105926,44644,5190
@dmitryda,Dmitry Dakhnovsky,"Venture Capital, Technology, Education, Innovation Ecosystems and Public Policy.  World traveller and an aspiring pilot.",http://t.co/BQcCGvSxBx,,St. Petersburg,425,197,235,12
