Screen Name,Name,Description,URL,Location,Time Zone,Number of Tweets,Followers Count,Following ,Listed
@tigertexter,BradBrooks,Tireless and Wireless @TigerText CEO and @Whisper Co-founder.,http://t.co/FDLICDnY5B,"Los Angeles, CA",,566,622,112,38
@bobsenoff,Bob Senoff,Venture Capitalist,http://t.co/oXnsKmiYVQ,Seattle mostly.,Pacific Time (US & Canada),173,257,19,25
@AndrewYangVFA,Andrew Yang,"Founder and CEO of Venture for America @venture4america, author of 'Smart People Should Build Things' http://t.co/OVNZN31Z87",http://t.co/Io7FOiShB5,USA,Eastern Time (US & Canada),807,3674,539,104
@tommydavidson,Tom Davidson,"Chief Executive Officer of EverFi
Daddy to a few little monkeys
former politician, former marginal VC, hopefully better CEO",http://t.co/ao6E60jZFq,"Washington, D.C.",Quito,348,1252,754,62
@markedro,markedro,,,,,8,39,16,5
@iMogulDoYou,iMogul,"iMogul: a crowdsourcing platform connecting screenwriters to investors; leveraging data from movie lovers to make movies people want to see.  
iMogul. Do you?",http://t.co/fOH62PMWLD,,Eastern Time (US & Canada),170,85,343,1
@Cotsakos,Dr Christos Cotsakos,Senior Advisor New Mountain Capital,http://t.co/tXHsRSHZZ0,Florida,Eastern Time (US & Canada),138,266,28,9
@larolddoeswork,Larry Link,,,,,1,8,10,0
@talkingfrog1950,Michael Templeman,"Entrepreneur, developer, architect, manager, skier, occasional diver (scuba and sky) Co-founder Meshfire. #mongodb, #grails, #aws #bigdata #machinelearning",,"Vashon Island, Washington, USA",,1031,121,183,24
@scottadelson,scott adelson,"Communicator, Writer, Editor. Beginner's mind. Co-Founder, Flypside @goflypside; President, Signal Media Project @signalmediaorg; Columnist @ecosalon",http://t.co/u2j7UdpMzO,sf bay area,Pacific Time (US & Canada),1920,1433,1403,46
@BizPals,BizPals.com,"BizPals helps consumers find top home service providers and RE agents through trusted referrals, and helps home pros build solid referral networks.",http://t.co/JYgsd58fmV,"Mountain View, CA",Mountain Time (US & Canada),2422,383,730,11
@jperla,Joseph Perla,"Digital artisan with experience in and around Princeton University, Bridgewater Associates, Turntable.FM, Facebook, Bitcoin, and Terminal Cloud",http://t.co/Z47WAJEXeF,"San Francisco, CA",Central Time (US & Canada),287,737,70,24
@tcoppel,Toby Coppel,"Co-Founder & Partner @Mosaic_VC | Investor: Blockchain, Criteo, Transferwise, Indiegogo, Pinterest",https://t.co/zdq2lXHBPB,London,London,1285,4392,1279,194
@samferry,Samuel Ferry,unsuccessful college dropout. i make concerts. owner & president of @flexprod.,https://t.co/BMYw1Ggy9Z,"Rock Island, IL",Central Time (US & Canada),13,321,195,7
@dla911,David Anderson,"finder, investor and minder for early stage start ups.",http://t.co/f6jyOgIoOl,"Biddeford Pool, Maine",Central Time (US & Canada),771,117,35,6
@bendrury,Ben Drury,Co-founder 7digital. Board member @Marmaladeapps and @IntercedeMyID. Angel investor. Proud father.,http://t.co/GtLxNSz1DE,"London, UK",London,1487,2267,1225,131
@jorllaw,Jor Law,"Random (re-)tweets on law, startups, tech, animals, camping, backpacking, film festivals, travel, food, and some other totally useless things.",http://t.co/pZUbXW38qx,,Hawaii,596,186,258,12
@nielr1,Niel Robertson,"Director, @Viglink Co-Founder, tenXer (sold to TWTR) Co-Founder Collaborate (sold to CSCO) Co-Founder, Ramen (@ramenapp), GP Signal Ventures (@signalventures)",,Boulder and Melbourne,Mountain Time (US & Canada),3919,3724,1813,262
@vpaquet,Vincent Paquet,"VP product UberConference/Firespotter Labs;
Cofounder & GPM Google Voice;
Cofounder & COO GrandCentral;
Director bizdev Yahoo!;
VP bizdev Dialpad",http://t.co/MLmsPmDl,San Francisco Bay Area,America/Los_Angeles,231,1602,958,70
@Karim_Elsahy,Karim,"Political, Technological, & Socioeconomic Propositioner. I've got a hard opinion on everything.",http://t.co/fkARP581Ww,Everywhere,Cairo,4540,8199,921,36
@David_Reich,David Reich,"Founder & CEO @AssuredLabor and its Latin American brands - @EmpleoListo and @TrabalhoJaBR : Wireless and Media Analyst turned Entrepreneur, @MIT Alum",http://t.co/l67nzX3F1Q,"New York, NY",Eastern Time (US & Canada),626,689,472,54
@FrankQuattrone,Frank Quattrone,Executive Chairman of Qatalyst;Chair Emeritus/Board Member @The Tech Museum; Advisory Board member @ The Quattrone Center for the Fair Administration of Justice,,"Los Altos Hills, CA",Pacific Time (US & Canada),792,10191,528,280
@Thismoment,Thismoment,"ANY CONTENT. ANYWHERE.
Connect with your target audience wherever they are on any device.",http://t.co/4HeTwLEezc,"San Francisco, CA",Pacific Time (US & Canada),3858,5746,1065,320
@Zwigby,Charlie Key,Co-founder of @LosantHQ. On a mission to enable the world to easily and securely build connected experiences using the Internet of Things.,https://t.co/nPf6Giky1j,"Losantiville, OH",Eastern Time (US & Canada),3298,1290,624,110
@AJEsmailzadeh,AJ Esmailzadeh,http://t.co/aa7wIitY,http://t.co/HH9pfAEuqC,,Pacific Time (US & Canada),17,50,43,3
@exploramed,Josh Makower,,http://t.co/F0nhxpeZe2,,,18,264,31,6
@pentagoniac,Christopher Nguyen,"@ArimoInc CEO & Co-Founder. Leader, Entrepreneur, Hacker, Xoogler, Executive, Professor. #DataViz #ParallelComputing #DeepLearning & former #GoogleApps.",https://t.co/zcrZg4SqpS,SF Bay Area,Pacific Time (US & Canada),1679,2011,383,134
@mhoydich,Mike Hoydich,-=]Universal[=-,https://t.co/I4ILypR17B,"New York, NY",Eastern Time (US & Canada),2376,4404,560,17
@nirajshah,Niraj Shah,CEO and Co-Founder @ https://t.co/sDOBsPScAF,http://t.co/bQDIdqR23Q,New York,Eastern Time (US & Canada),2283,1055,2034,68
@sabdfl,sabdfl,,,,,76,2295,99,94
@mojombo,Tom Preston-Werner,"Skunkworking. Formerly: Codestarter, Cofounder/CEO of GitHub, Gravatar inventor. Also: Jekyll, SemVer, TOML. Call sign KK6WNK.",http://t.co/GLHctHtevh,"iPhone: 37.813461,-122.416519",Pacific Time (US & Canada),5734,29835,3591,1566
@corbett3000,Peter Corbett ✈,CEO of @iStrategyLabs. @Davos speaker. @GlobalShapers & @summit guy. @dctechmeetup founder. @YPO #millennial. Bio: http://t.co/39VKwcoWri,http://t.co/EVhOBkbErY,DC + NYC + The World,Eastern Time (US & Canada),30259,16124,916,1242
@raffi,uɐᴉɹoʞᴉɹʞ ᴉɟɟɐɹ,"eng director, @uber advanced technologies center. i break things. former VP eng @twitter. co-creator of @babyparsite & @nanoimp.",https://t.co/awKEGLC75B,"Pittsburgh, PA",Pacific Time (US & Canada),7869,26085,954,827
@springrod,Rod Johnson,"CEO, Atomist. Creator of Spring, Cofounder/CEO at SpringSource, Investor, Author",,Sydney / Bay Area,Pacific Time (US & Canada),3502,22600,514,1039
@wkonkel,Warren Konkel,,,"San Francisco, CA",Quito,274,184,107,16
@quietyme,Quietyme,"We monitor and report noise, temperature, humidity and light for improved customer experience in hotels, hospitals,apartments/condos and more. Sleep well!",http://t.co/keQdabNf5j,Wisconsin,Central Time (US & Canada),1011,502,1219,48
@NateHanks,Nathan Hanks,"Entrepreneur, Online Marketer, Ragin' Cajun",http://t.co/kzEcrPQuJn,"Dallas, Texas",Central Time (US & Canada),207,1012,154,40
@jwang815,Jason Wang,"Founder @TryCaviar. Startup investor. Blogger @CityFoodsters. Tech geek, entrepreneur, and culinary jetsetter.",http://t.co/EIy2O56WRe,"Oakland, CA",Pacific Time (US & Canada),6698,1372,215,99
@RobPerkins_4,Rob Perkins IV,Operations @BUBBLme,https://t.co/91zKrQuCKd,NY -- LA,Eastern Time (US & Canada),69,137,480,7
@MCMichelsen,Matt Michelsen,Advisor of @8Partners | @GothamAlpha | Entrepreneur,https://t.co/fcdHiG5MC1,"San Diego, CA",Pacific Time (US & Canada),4237,19451,344,113
@mp3michael,Michael Robertson,"Inventor/CEO: https://t.co/ioL6REOcNy, Linspire, Gizmo5 (sold Goog), DAR.fm (DVR4Radio), OnRad.io (radio search), 
mr@michaelrobertson.com",https://t.co/l8uSeLFZW2,"San Diego, CA",Pacific Time (US & Canada),26207,3262,966,255
@AndrewBachman,Andrew Bachman,CEO GamePlan Holdings (GPLH) - Angel Investor - Philanthropist - Babson College Alum,https://t.co/H9pKaQff7E,"Boston, MA",Eastern Time (US & Canada),647,21888,126,90
@nerdavid,nerdavid,"Married to Rabbi Dr. Haviva Ner-David. Father of Michal, Adin, Meira, Hallel, Nachum, Mishael and Shefa Lee. entrepreneur, winemaker. @jezreelwinery",https://t.co/OrFgMHvSjZ,Hanaton,Jerusalem,2434,991,727,68
@seanhughessb,Sean Hughes,VP Product Development | CEO | Founder | Entrepreneur | Servant Leader | Hunter | Fisherman,http://t.co/PWIS4I1bQc,"Minneapolis, Minnesota",,839,993,1884,18
@sanjay,Sanjay Parekh,Context switching in millisecond intervals. Founder / Raconteur / Startup Anthropologist,http://t.co/hQLgaJibzE,"Atlanta, GA",Eastern Time (US & Canada),21609,8326,161,599
@adamhonig,Adam Honig,"Founder & CEO @SpiroHQ, the creators of Spiro your personal sales assistant. Interests are my family, travel, #redsox #knicks new music & photography.",https://t.co/8gFnKk35hp,My mail goes to Boston,Eastern Time (US & Canada),9340,21215,17468,306
